[UTIL]: Setting the config -c file to /usr/local/etc/flexric/flexric.conf
[UTIL]: Setting path -p for the shared libraries to /usr/local/lib/flexric/
[xAapp]: Initializing ... 
[xApp]: nearRT-RIC IP Address = 192.168.70.150, PORT = 36422
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libkpm_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libmac_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libpdcp_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libgtp_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/librc_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libtc_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/librlc_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libslice_sm.so 
[NEAR-RIC]: Loading SM ID = 2 with def = ORAN-E2SM-KPM 
[NEAR-RIC]: Loading SM ID = 142 with def = MAC_STATS_V0 
[NEAR-RIC]: Loading SM ID = 144 with def = PDCP_STATS_V0 
[NEAR-RIC]: Loading SM ID = 148 with def = GTP_STATS_V0 
[NEAR-RIC]: Loading SM ID = 3 with def = ORAN-E2SM-RC 
[NEAR-RIC]: Loading SM ID = 146 with def = TC_STATS_V0 
[NEAR-RIC]: Loading SM ID = 143 with def = RLC_STATS_V0 
[NEAR-RIC]: Loading SM ID = 145 with def = SLICE_STATS_V0 
[xApp]: DB filename = /tmp/flexric/xapp_db 
 [xApp]: E42 SETUP-REQUEST tx
[xApp]: E42 SETUP-RESPONSE rx 
[xApp]: xApp ID = 81 
[xApp]: Registered E2 Nodes = 4 
Connected E2 nodes = 4
[xAPP] Registered node 0 ran func id = 2 
 [xAPP] Registered node 0 ran func id = 3 
 [xAPP] Registered node 0 ran func id = 142 
 [xAPP] Registered node 0 ran func id = 143 
 [xAPP] Registered node 0 ran func id = 144 
 [xAPP] Registered node 0 ran func id = 145 
 [xAPP] Registered node 0 ran func id = 146 
 [xAPP] Registered node 0 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 1 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
[xAPP] Registered node 1 ran func id = 2 
 [xAPP] Registered node 1 ran func id = 3 
 [xAPP] Registered node 1 ran func id = 142 
 [xAPP] Registered node 1 ran func id = 143 
 [xAPP] Registered node 1 ran func id = 144 
 [xAPP] Registered node 1 ran func id = 145 
 [xAPP] Registered node 1 ran func id = 146 
 [xAPP] Registered node 1 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 2 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
[xAPP] Registered node 2 ran func id = 2 
 [xAPP] Registered node 2 ran func id = 3 
 [xAPP] Registered node 2 ran func id = 142 
 [xAPP] Registered node 2 ran func id = 143 
 [xAPP] Registered node 2 ran func id = 144 
 [xAPP] Registered node 2 ran func id = 145 
 [xAPP] Registered node 2 ran func id = 146 
 [xAPP] Registered node 2 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 3 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
[xAPP] Registered node 3 ran func id = 2 
 [xAPP] Registered node 3 ran func id = 3 
 [xAPP] Registered node 3 ran func id = 142 
 [xAPP] Registered node 3 ran func id = 143 
 [xAPP] Registered node 3 ran func id = 144 
 [xAPP] Registered node 3 ran func id = 145 
 [xAPP] Registered node 3 ran func id = 146 
 [xAPP] Registered node 3 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 4 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
112[UE 1 | RB 1] Throughput = 1.43588 Mbps | SE = 0.03763 bit/s/Hz
212[UE 1 | RB 1] Throughput = 0.71885 Mbps | SE = 0.01884 bit/s/Hz
322[UE 1 | RB 1] Throughput = 1.30905 Mbps | SE = 0.03430 bit/s/Hz
432[UE 1 | RB 1] Throughput = 0.65455 Mbps | SE = 0.01715 bit/s/Hz
542[UE 1 | RB 1] Throughput = 1.30845 Mbps | SE = 0.03429 bit/s/Hz
642[UE 1 | RB 1] Throughput = 0.71743 Mbps | SE = 0.01880 bit/s/Hz
742[UE 1 | RB 1] Throughput = 1.19738 Mbps | SE = 0.03138 bit/s/Hz
852[UE 1 | RB 1] Throughput = 1.41850 Mbps | SE = 0.03717 bit/s/Hz
952[UE 1 | RB 1] Throughput = 0.83800 Mbps | SE = 0.02196 bit/s/Hz
1052[UE 1 | RB 1] Throughput = 1.07687 Mbps | SE = 0.02822 bit/s/Hz
1153[UE 1 | RB 1] Throughput = 1.43249 Mbps | SE = 0.03754 bit/s/Hz
1253[UE 1 | RB 1] Throughput = 0.59852 Mbps | SE = 0.01568 bit/s/Hz
1362[UE 1 | RB 1] Throughput = 1.31340 Mbps | SE = 0.03442 bit/s/Hz
1472[UE 1 | RB 1] Throughput = 0.98244 Mbps | SE = 0.02575 bit/s/Hz
1572[UE 1 | RB 1] Throughput = 1.19516 Mbps | SE = 0.03132 bit/s/Hz
1672[UE 1 | RB 1] Throughput = 0.83756 Mbps | SE = 0.02195 bit/s/Hz
1782[UE 1 | RB 1] Throughput = 1.20178 Mbps | SE = 0.03149 bit/s/Hz
1882[UE 1 | RB 1] Throughput = 0.95732 Mbps | SE = 0.02509 bit/s/Hz
1992[UE 1 | RB 1] Throughput = 1.30694 Mbps | SE = 0.03425 bit/s/Hz
2092[UE 1 | RB 1] Throughput = 0.71888 Mbps | SE = 0.01884 bit/s/Hz
2202[UE 1 | RB 1] Throughput = 1.30830 Mbps | SE = 0.03428 bit/s/Hz
2312[UE 1 | RB 1] Throughput = 1.20041 Mbps | SE = 0.03146 bit/s/Hz
2412[UE 1 | RB 1] Throughput = 0.71894 Mbps | SE = 0.01884 bit/s/Hz
2512[UE 1 | RB 1] Throughput = 0.95777 Mbps | SE = 0.02510 bit/s/Hz
2622[UE 1 | RB 1] Throughput = 1.20143 Mbps | SE = 0.03148 bit/s/Hz
2722[UE 1 | RB 1] Throughput = 1.31545 Mbps | SE = 0.03447 bit/s/Hz
2832[UE 1 | RB 1] Throughput = 0.87327 Mbps | SE = 0.02288 bit/s/Hz
2932[UE 1 | RB 1] Throughput = 0.71890 Mbps | SE = 0.01884 bit/s/Hz
3042[UE 1 | RB 1] Throughput = 1.30682 Mbps | SE = 0.03425 bit/s/Hz
3142[UE 1 | RB 1] Throughput = 1.43702 Mbps | SE = 0.03766 bit/s/Hz
3242[UE 1 | RB 1] Throughput = 0.83628 Mbps | SE = 0.02192 bit/s/Hz
3352[UE 1 | RB 1] Throughput = 0.76320 Mbps | SE = 0.02000 bit/s/Hz
3452[UE 1 | RB 1] Throughput = 0.83710 Mbps | SE = 0.02194 bit/s/Hz
3562[UE 1 | RB 1] Throughput = 1.63856 Mbps | SE = 0.04294 bit/s/Hz
3662[UE 1 | RB 1] Throughput = 0.95681 Mbps | SE = 0.02507 bit/s/Hz
3772[UE 1 | RB 1] Throughput = 0.87373 Mbps | SE = 0.02290 bit/s/Hz
3872[UE 1 | RB 1] Throughput = 1.31644 Mbps | SE = 0.03450 bit/s/Hz
3982[UE 1 | RB 1] Throughput = 0.98197 Mbps | SE = 0.02573 bit/s/Hz
4082[UE 1 | RB 1] Throughput = 0.71824 Mbps | SE = 0.01882 bit/s/Hz
4192[UE 1 | RB 1] Throughput = 1.30500 Mbps | SE = 0.03420 bit/s/Hz
4302[UE 1 | RB 1] Throughput = 1.19753 Mbps | SE = 0.03138 bit/s/Hz
4412[UE 1 | RB 1] Throughput = 1.09302 Mbps | SE = 0.02864 bit/s/Hz
4512[UE 1 | RB 1] Throughput = 1.07645 Mbps | SE = 0.02821 bit/s/Hz
4613[UE 1 | RB 1] Throughput = 1.19602 Mbps | SE = 0.03134 bit/s/Hz
4722[UE 1 | RB 1] Throughput = 0.65599 Mbps | SE = 0.01719 bit/s/Hz
4832[UE 1 | RB 1] Throughput = 1.19795 Mbps | SE = 0.03139 bit/s/Hz
4933[UE 1 | RB 1] Throughput = 0.83595 Mbps | SE = 0.02191 bit/s/Hz
5033[UE 1 | RB 1] Throughput = 1.07660 Mbps | SE = 0.02821 bit/s/Hz
5142[UE 1 | RB 1] Throughput = 1.31305 Mbps | SE = 0.03441 bit/s/Hz
5252[UE 1 | RB 1] Throughput = 1.30829 Mbps | SE = 0.03428 bit/s/Hz
5362[UE 1 | RB 1] Throughput = 0.76186 Mbps | SE = 0.01996 bit/s/Hz
5472[UE 1 | RB 1] Throughput = 1.30584 Mbps | SE = 0.03422 bit/s/Hz
5582[UE 1 | RB 1] Throughput = 1.20257 Mbps | SE = 0.03151 bit/s/Hz
5682[UE 1 | RB 1] Throughput = 1.07488 Mbps | SE = 0.02817 bit/s/Hz
5783[UE 1 | RB 1] Throughput = 0.83728 Mbps | SE = 0.02194 bit/s/Hz
5883[UE 1 | RB 1] Throughput = 1.19584 Mbps | SE = 0.03134 bit/s/Hz
5992[UE 1 | RB 1] Throughput = 0.87393 Mbps | SE = 0.02290 bit/s/Hz
6102[UE 1 | RB 1] Throughput = 1.30710 Mbps | SE = 0.03425 bit/s/Hz
6212[UE 1 | RB 1] Throughput = 0.65399 Mbps | SE = 0.01714 bit/s/Hz
6322[UE 1 | RB 1] Throughput = 1.30768 Mbps | SE = 0.03427 bit/s/Hz
6432[UE 1 | RB 1] Throughput = 1.19756 Mbps | SE = 0.03138 bit/s/Hz
6542[UE 1 | RB 1] Throughput = 0.76291 Mbps | SE = 0.01999 bit/s/Hz
6652[UE 1 | RB 1] Throughput = 1.09190 Mbps | SE = 0.02861 bit/s/Hz
6752[UE 1 | RB 1] Throughput = 1.31634 Mbps | SE = 0.03450 bit/s/Hz
6852[UE 1 | RB 1] Throughput = 1.07707 Mbps | SE = 0.02823 bit/s/Hz
6962[UE 1 | RB 1] Throughput = 0.76398 Mbps | SE = 0.02002 bit/s/Hz
7072[UE 1 | RB 1] Throughput = 1.19928 Mbps | SE = 0.03143 bit/s/Hz
7182[UE 1 | RB 1] Throughput = 1.41354 Mbps | SE = 0.03704 bit/s/Hz
7292[UE 1 | RB 1] Throughput = 0.98396 Mbps | SE = 0.02579 bit/s/Hz
7392[UE 1 | RB 1] Throughput = 0.95845 Mbps | SE = 0.02512 bit/s/Hz
7492[UE 1 | RB 1] Throughput = 1.19833 Mbps | SE = 0.03140 bit/s/Hz
7592[UE 1 | RB 1] Throughput = 0.71813 Mbps | SE = 0.01882 bit/s/Hz
7702[UE 1 | RB 1] Throughput = 1.30779 Mbps | SE = 0.03427 bit/s/Hz
7802[UE 1 | RB 1] Throughput = 0.59890 Mbps | SE = 0.01569 bit/s/Hz
7902[UE 1 | RB 1] Throughput = 1.55340 Mbps | SE = 0.04071 bit/s/Hz
8012[UE 1 | RB 1] Throughput = 1.20052 Mbps | SE = 0.03146 bit/s/Hz
8122[UE 1 | RB 1] Throughput = 0.54388 Mbps | SE = 0.01425 bit/s/Hz
8232[UE 1 | RB 1] Throughput = 1.20146 Mbps | SE = 0.03148 bit/s/Hz
8332[UE 1 | RB 1] Throughput = 1.19779 Mbps | SE = 0.03139 bit/s/Hz
8432[UE 1 | RB 1] Throughput = 1.07692 Mbps | SE = 0.02822 bit/s/Hz
8542[UE 1 | RB 1] Throughput = 1.19899 Mbps | SE = 0.03142 bit/s/Hz
8642[UE 1 | RB 1] Throughput = 0.95860 Mbps | SE = 0.02512 bit/s/Hz
8752[UE 1 | RB 1] Throughput = 1.19949 Mbps | SE = 0.03143 bit/s/Hz
8852[UE 1 | RB 1] Throughput = 0.71853 Mbps | SE = 0.01883 bit/s/Hz
8952[UE 1 | RB 1] Throughput = 1.31815 Mbps | SE = 0.03454 bit/s/Hz
9052[UE 1 | RB 1] Throughput = 1.31803 Mbps | SE = 0.03454 bit/s/Hz
9162[UE 1 | RB 1] Throughput = 0.76267 Mbps | SE = 0.01999 bit/s/Hz
9272[UE 1 | RB 1] Throughput = 0.65419 Mbps | SE = 0.01714 bit/s/Hz
9372[UE 1 | RB 1] Throughput = 1.67448 Mbps | SE = 0.04388 bit/s/Hz
9482[UE 1 | RB 1] Throughput = 1.19999 Mbps | SE = 0.03145 bit/s/Hz
9582[UE 1 | RB 1] Throughput = 0.83797 Mbps | SE = 0.02196 bit/s/Hz
9692[UE 1 | RB 1] Throughput = 1.09263 Mbps | SE = 0.02863 bit/s/Hz
9793[UE 1 | RB 1] Throughput = 0.59508 Mbps | SE = 0.01559 bit/s/Hz
9903[UE 1 | RB 1] Throughput = 1.52669 Mbps | SE = 0.04001 bit/s/Hz
10012[UE 1 | RB 1] Throughput = 0.65623 Mbps | SE = 0.01720 bit/s/Hz
10112[UE 1 | RB 1] Throughput = 1.55736 Mbps | SE = 0.04081 bit/s/Hz
10212[UE 1 | RB 1] Throughput = 0.71747 Mbps | SE = 0.01880 bit/s/Hz
10322[UE 1 | RB 1] Throughput = 1.31136 Mbps | SE = 0.03436 bit/s/Hz
10422[UE 1 | RB 1] Throughput = 0.71846 Mbps | SE = 0.01883 bit/s/Hz
10522[UE 1 | RB 1] Throughput = 1.43788 Mbps | SE = 0.03768 bit/s/Hz
10633[UE 1 | RB 1] Throughput = 0.65211 Mbps | SE = 0.01709 bit/s/Hz
10742[UE 1 | RB 1] Throughput = 1.52800 Mbps | SE = 0.04004 bit/s/Hz
10842[UE 1 | RB 1] Throughput = 0.71832 Mbps | SE = 0.01882 bit/s/Hz
10952[UE 1 | RB 1] Throughput = 1.31019 Mbps | SE = 0.03433 bit/s/Hz
11053[UE 1 | RB 1] Throughput = 0.71418 Mbps | SE = 0.01872 bit/s/Hz
11163[UE 1 | RB 1] Throughput = 1.19805 Mbps | SE = 0.03140 bit/s/Hz
11272[UE 1 | RB 1] Throughput = 1.31500 Mbps | SE = 0.03446 bit/s/Hz
11372[UE 1 | RB 1] Throughput = 0.71725 Mbps | SE = 0.01880 bit/s/Hz
11482[UE 1 | RB 1] Throughput = 1.30884 Mbps | SE = 0.03430 bit/s/Hz
11583[UE 1 | RB 1] Throughput = 0.83555 Mbps | SE = 0.02190 bit/s/Hz
11692[UE 1 | RB 1] Throughput = 1.31110 Mbps | SE = 0.03436 bit/s/Hz
11793[UE 1 | RB 1] Throughput = 0.71730 Mbps | SE = 0.01880 bit/s/Hz
11902[UE 1 | RB 1] Throughput = 1.30966 Mbps | SE = 0.03432 bit/s/Hz
12012[UE 1 | RB 1] Throughput = 1.31087 Mbps | SE = 0.03435 bit/s/Hz
12112[UE 1 | RB 1] Throughput = 0.59766 Mbps | SE = 0.01566 bit/s/Hz
12212[UE 1 | RB 1] Throughput = 1.31819 Mbps | SE = 0.03454 bit/s/Hz
12322[UE 1 | RB 1] Throughput = 1.20058 Mbps | SE = 0.03146 bit/s/Hz
12422[UE 1 | RB 1] Throughput = 1.07779 Mbps | SE = 0.02824 bit/s/Hz
12522[UE 1 | RB 1] Throughput = 0.83775 Mbps | SE = 0.02195 bit/s/Hz
12632[UE 1 | RB 1] Throughput = 1.31022 Mbps | SE = 0.03433 bit/s/Hz
12732[UE 1 | RB 1] Throughput = 0.71717 Mbps | SE = 0.01879 bit/s/Hz
12842[UE 1 | RB 1] Throughput = 1.19929 Mbps | SE = 0.03143 bit/s/Hz
12952[UE 1 | RB 1] Throughput = 1.30850 Mbps | SE = 0.03429 bit/s/Hz
13052[UE 1 | RB 1] Throughput = 0.59915 Mbps | SE = 0.01570 bit/s/Hz
13162[UE 1 | RB 1] Throughput = 1.30679 Mbps | SE = 0.03424 bit/s/Hz
13272[UE 1 | RB 1] Throughput = 1.19836 Mbps | SE = 0.03140 bit/s/Hz
13382[UE 1 | RB 1] Throughput = 0.54594 Mbps | SE = 0.01431 bit/s/Hz
13482[UE 1 | RB 1] Throughput = 1.55489 Mbps | SE = 0.04075 bit/s/Hz
13592[UE 1 | RB 1] Throughput = 1.30762 Mbps | SE = 0.03427 bit/s/Hz
13692[UE 1 | RB 1] Throughput = 0.83869 Mbps | SE = 0.02198 bit/s/Hz
13792[UE 1 | RB 1] Throughput = 0.83879 Mbps | SE = 0.02198 bit/s/Hz
13902[UE 1 | RB 1] Throughput = 1.19815 Mbps | SE = 0.03140 bit/s/Hz
14012[UE 1 | RB 1] Throughput = 1.30839 Mbps | SE = 0.03429 bit/s/Hz
14112[UE 1 | RB 1] Throughput = 0.71814 Mbps | SE = 0.01882 bit/s/Hz
14222[UE 1 | RB 1] Throughput = 1.30879 Mbps | SE = 0.03430 bit/s/Hz
14322[UE 1 | RB 1] Throughput = 0.71803 Mbps | SE = 0.01882 bit/s/Hz
14423[UE 1 | RB 1] Throughput = 1.43664 Mbps | SE = 0.03765 bit/s/Hz
14532[UE 1 | RB 1] Throughput = 0.65567 Mbps | SE = 0.01718 bit/s/Hz
14642[UE 1 | RB 1] Throughput = 1.30439 Mbps | SE = 0.03418 bit/s/Hz
14752[UE 1 | RB 1] Throughput = 1.31165 Mbps | SE = 0.03437 bit/s/Hz
14852[UE 1 | RB 1] Throughput = 0.59916 Mbps | SE = 0.01570 bit/s/Hz
14962[UE 1 | RB 1] Throughput = 1.30429 Mbps | SE = 0.03418 bit/s/Hz
15063[UE 1 | RB 1] Throughput = 1.31330 Mbps | SE = 0.03442 bit/s/Hz
15172[UE 1 | RB 1] Throughput = 0.76590 Mbps | SE = 0.02007 bit/s/Hz
15282[UE 1 | RB 1] Throughput = 1.30463 Mbps | SE = 0.03419 bit/s/Hz
15392[UE 1 | RB 1] Throughput = 0.65419 Mbps | SE = 0.01714 bit/s/Hz
15493[UE 1 | RB 1] Throughput = 1.54641 Mbps | SE = 0.04052 bit/s/Hz
15602[UE 1 | RB 1] Throughput = 0.65752 Mbps | SE = 0.01723 bit/s/Hz
15703[UE 1 | RB 1] Throughput = 1.42798 Mbps | SE = 0.03742 bit/s/Hz
15812[UE 1 | RB 1] Throughput = 0.76972 Mbps | SE = 0.02017 bit/s/Hz
