[UTIL]: Setting the config -c file to /usr/local/etc/flexric/flexric.conf
[UTIL]: Setting path -p for the shared libraries to /usr/local/lib/flexric/
[xAapp]: Initializing ... 
[xApp]: nearRT-RIC IP Address = 192.168.70.150, PORT = 36422
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libkpm_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libmac_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libpdcp_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libgtp_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/librc_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libtc_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/librlc_sm.so 
[E2 AGENT]: Opening plugin from path = /usr/local/lib/flexric/libslice_sm.so 
[NEAR-RIC]: Loading SM ID = 2 with def = ORAN-E2SM-KPM 
[NEAR-RIC]: Loading SM ID = 142 with def = MAC_STATS_V0 
[NEAR-RIC]: Loading SM ID = 144 with def = PDCP_STATS_V0 
[NEAR-RIC]: Loading SM ID = 148 with def = GTP_STATS_V0 
[NEAR-RIC]: Loading SM ID = 3 with def = ORAN-E2SM-RC 
[NEAR-RIC]: Loading SM ID = 146 with def = TC_STATS_V0 
[NEAR-RIC]: Loading SM ID = 143 with def = RLC_STATS_V0 
[NEAR-RIC]: Loading SM ID = 145 with def = SLICE_STATS_V0 
[xApp]: DB filename = /tmp/flexric/xapp_db 
 [xApp]: E42 SETUP-REQUEST tx
[xApp]: E42 SETUP-RESPONSE rx 
[xApp]: xApp ID = 68 
[xApp]: Registered E2 Nodes = 4 
Connected E2 nodes = 4
[xAPP] Registered node 0 ran func id = 2 
 [xAPP] Registered node 0 ran func id = 3 
 [xAPP] Registered node 0 ran func id = 142 
 [xAPP] Registered node 0 ran func id = 143 
 [xAPP] Registered node 0 ran func id = 144 
 [xAPP] Registered node 0 ran func id = 145 
 [xAPP] Registered node 0 ran func id = 146 
 [xAPP] Registered node 0 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 1 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
[xAPP] Registered node 1 ran func id = 2 
 [xAPP] Registered node 1 ran func id = 3 
 [xAPP] Registered node 1 ran func id = 142 
 [xAPP] Registered node 1 ran func id = 143 
 [xAPP] Registered node 1 ran func id = 144 
 [xAPP] Registered node 1 ran func id = 145 
 [xAPP] Registered node 1 ran func id = 146 
 [xAPP] Registered node 1 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 2 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
[xAPP] Registered node 2 ran func id = 2 
 [xAPP] Registered node 2 ran func id = 3 
 [xAPP] Registered node 2 ran func id = 142 
 [xAPP] Registered node 2 ran func id = 143 
 [xAPP] Registered node 2 ran func id = 144 
 [xAPP] Registered node 2 ran func id = 145 
 [xAPP] Registered node 2 ran func id = 146 
 [xAPP] Registered node 2 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 3 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
[xAPP] Registered node 3 ran func id = 2 
 [xAPP] Registered node 3 ran func id = 3 
 [xAPP] Registered node 3 ran func id = 142 
 [xAPP] Registered node 3 ran func id = 143 
 [xAPP] Registered node 3 ran func id = 144 
 [xAPP] Registered node 3 ran func id = 145 
 [xAPP] Registered node 3 ran func id = 146 
 [xAPP] Registered node 3 ran func id = 148 
 [xApp]: E42 RIC SUBSCRIPTION REQUEST tx RAN_FUNC_ID 144 RIC_REQ_ID 4 
[xApp]: SUBSCRIPTION RESPONSE rx
[xApp]: Successfully subscribed to RAN_FUNC_ID 144 
112[UE 1 | RB 1] Throughput = 0.83688 Mbps | SE = 0.02193 bit/s/Hz
222[UE 1 | RB 1] Throughput = 1.19779 Mbps | SE = 0.03139 bit/s/Hz
332[UE 1 | RB 1] Throughput = 1.19947 Mbps | SE = 0.03143 bit/s/Hz
432[UE 1 | RB 1] Throughput = 0.59792 Mbps | SE = 0.01567 bit/s/Hz
542[UE 1 | RB 1] Throughput = 1.30855 Mbps | SE = 0.03429 bit/s/Hz
652[UE 1 | RB 1] Throughput = 1.41562 Mbps | SE = 0.03710 bit/s/Hz
762[UE 1 | RB 1] Throughput = 0.54571 Mbps | SE = 0.01430 bit/s/Hz
872[UE 1 | RB 1] Throughput = 1.41706 Mbps | SE = 0.03713 bit/s/Hz
972[UE 1 | RB 1] Throughput = 0.71875 Mbps | SE = 0.01884 bit/s/Hz
1082[UE 1 | RB 1] Throughput = 1.19866 Mbps | SE = 0.03141 bit/s/Hz
1192[UE 1 | RB 1] Throughput = 1.30533 Mbps | SE = 0.03421 bit/s/Hz
1302[UE 1 | RB 1] Throughput = 0.98193 Mbps | SE = 0.02573 bit/s/Hz
1402[UE 1 | RB 1] Throughput = 1.19836 Mbps | SE = 0.03140 bit/s/Hz
1502[UE 1 | RB 1] Throughput = 0.71836 Mbps | SE = 0.01882 bit/s/Hz
1602[UE 1 | RB 1] Throughput = 1.43749 Mbps | SE = 0.03767 bit/s/Hz
1712[UE 1 | RB 1] Throughput = 0.65432 Mbps | SE = 0.01715 bit/s/Hz
1812[UE 1 | RB 1] Throughput = 1.43620 Mbps | SE = 0.03764 bit/s/Hz
1922[UE 1 | RB 1] Throughput = 0.87238 Mbps | SE = 0.02286 bit/s/Hz
2032[UE 1 | RB 1] Throughput = 0.76209 Mbps | SE = 0.01997 bit/s/Hz
2142[UE 1 | RB 1] Throughput = 1.52854 Mbps | SE = 0.04006 bit/s/Hz
2242[UE 1 | RB 1] Throughput = 1.07748 Mbps | SE = 0.02824 bit/s/Hz
2352[UE 1 | RB 1] Throughput = 1.08926 Mbps | SE = 0.02854 bit/s/Hz
2452[UE 1 | RB 1] Throughput = 0.71794 Mbps | SE = 0.01881 bit/s/Hz
2553[UE 1 | RB 1] Throughput = 0.83762 Mbps | SE = 0.02195 bit/s/Hz
2662[UE 1 | RB 1] Throughput = 1.63876 Mbps | SE = 0.04294 bit/s/Hz
2762[UE 1 | RB 1] Throughput = 0.71819 Mbps | SE = 0.01882 bit/s/Hz
2862[UE 1 | RB 1] Throughput = 1.43779 Mbps | SE = 0.03768 bit/s/Hz
2972[UE 1 | RB 1] Throughput = 0.76360 Mbps | SE = 0.02001 bit/s/Hz
3082[UE 1 | RB 1] Throughput = 1.09083 Mbps | SE = 0.02859 bit/s/Hz
3182[UE 1 | RB 1] Throughput = 1.31770 Mbps | SE = 0.03453 bit/s/Hz
3282[UE 1 | RB 1] Throughput = 0.71811 Mbps | SE = 0.01882 bit/s/Hz
3382[UE 1 | RB 1] Throughput = 1.43676 Mbps | SE = 0.03765 bit/s/Hz
3482[UE 1 | RB 1] Throughput = 0.71892 Mbps | SE = 0.01884 bit/s/Hz
3583[UE 1 | RB 1] Throughput = 1.43405 Mbps | SE = 0.03758 bit/s/Hz
3692[UE 1 | RB 1] Throughput = 1.20267 Mbps | SE = 0.03152 bit/s/Hz
3802[UE 1 | RB 1] Throughput = 1.09022 Mbps | SE = 0.02857 bit/s/Hz
3902[UE 1 | RB 1] Throughput = 0.71719 Mbps | SE = 0.01879 bit/s/Hz
4012[UE 1 | RB 1] Throughput = 1.30976 Mbps | SE = 0.03432 bit/s/Hz
4122[UE 1 | RB 1] Throughput = 0.65332 Mbps | SE = 0.01712 bit/s/Hz
4232[UE 1 | RB 1] Throughput = 1.41686 Mbps | SE = 0.03713 bit/s/Hz
4343[UE 1 | RB 1] Throughput = 1.19537 Mbps | SE = 0.03133 bit/s/Hz
4452[UE 1 | RB 1] Throughput = 0.76292 Mbps | SE = 0.01999 bit/s/Hz
4562[UE 1 | RB 1] Throughput = 1.20053 Mbps | SE = 0.03146 bit/s/Hz
4664[UE 1 | RB 1] Throughput = 1.29337 Mbps | SE = 0.03389 bit/s/Hz
4772[UE 1 | RB 1] Throughput = 0.66467 Mbps | SE = 0.01742 bit/s/Hz
